amount,txn_hour,user_age,device_change,is_foreign,account_age_days,prev_txn_24h,avg_amount_30d,location_distance_km,label,merchant_cat_entertainment,merchant_cat_food,merchant_cat_grocery,merchant_cat_others,merchant_cat_travel,merchant_cat_utilities,txn_type_merchant,txn_type_p2p,txn_type_recharge
658.0,23,68,0,0,1739,3,547.0,0.35,0,0,1,0,0,0,0,1,0,0
76.0,19,38,0,0,4129,0,333.0,5.29,0,0,0,0,0,1,0,1,0,0
47.0,15,24,0,0,1035,1,185.0,8.09,0,0,1,0,0,0,0,0,1,0
1212.0,19,61,0,0,716,1,485.0,11.78,0,0,0,0,0,0,1,1,0,0
2153.0,17,37,0,0,1533,1,1632.0,0.8,0,0,1,0,0,0,0,1,0,0
1156.0,3,20,0,0,1178,0,3271.0,6.84,0,0,1,0,0,0,0,1,0,0
2756.0,15,53,0,0,4952,2,300.0,20.46,0,0,0,1,0,0,0,0,1,0
51.0,3,60,0,0,1903,0,2933.0,0.35,0,0,1,0,0,0,0,1,0,0
685.0,5,61,0,0,922,1,456.0,0.14,0,0,0,1,0,0,0,0,1,0
406.0,2,68,0,0,694,1,760.0,1.19,0,0,0,0,0,0,1,0,1,0
889.0,17,36,0,0,667,0,1303.0,1.15,0,0,0,1,0,0,0,0,1,0
113.0,14,47,0,0,1252,0,356.0,1.92,0,0,0,0,0,0,0,1,0,0
4623.0,7,28,0,0,102,1,187.0,12.86,0,0,0,0,0,0,1,1,0,0
379.0,17,30,0,0,4354,0,255.0,5.75,0,0,1,0,0,0,0,1,0,0
3833.0,23,50,0,0,1801,0,1459.0,0.05,0,0,1,0,0,0,0,1,0,0
832.0,22,55,0,0,72,1,2180.0,3.42,0,0,0,1,0,0,0,1,0,0
6353.0,2,65,1,0,884,2,110.0,10.43,0,0,1,0,0,0,0,0,1,0
1211.0,5,19,0,0,3050,0,949.0,3.82,0,1,0,0,0,0,0,1,0,0
4007.0,21,63,0,0,3904,3,28.0,1.08,0,0,0,0,1,0,0,1,0,0
8.0,20,40,0,0,4211,0,1663.0,15.39,0,0,0,0,0,1,0,0,1,0
2069.0,23,67,0,0,4673,2,1555.0,1.84,0,0,0,0,0,0,0,0,0,0
3500.0,14,66,0,0,1434,0,1192.0,2.15,0,0,0,0,0,0,1,0,1,0
226.0,11,37,0,0,1703,0,1392.0,2.2,0,0,0,1,0,0,0,1,0,0
152.0,4,67,0,0,3212,1,742.0,2.51,0,0,0,1,0,0,0,1,0,0
829.0,6,68,0,0,308,1,127.0,6.17,0,0,0,1,0,0,0,0,1,0
4070.0,21,47,0,0,4883,1,1968.0,1.89,0,1,0,0,0,0,0,1,0,0
1173.0,14,32,0,0,1890,2,122.0,3.13,0,0,0,0,0,0,1,0,0,0
1124.0,6,19,0,0,1982,1,204.0,1.53,0,0,0,0,0,0,1,0,0,0
228.0,12,47,0,0,4488,1,453.0,3.55,0,0,0,0,0,0,1,0,1,0
1.0,2,42,0,0,87,0,551.0,14.72,0,0,0,1,0,0,0,0,1,0
2492.0,22,21,0,0,1163,0,81.0,1.71,0,0,1,0,0,0,0,0,1,0
137.0,12,18,0,0,866,1,1147.0,8.48,0,0,0,0,0,0,1,1,0,0
1507.0,2,25,0,0,3749,1,118.0,1.24,0,0,0,0,0,0,1,1,0,0
3691.0,1,69,0,0,153,3,851.0,0.78,0,1,0,0,0,0,0,1,0,0
351.0,22,31,0,0,2712,4,481.0,0.48,0,0,0,1,0,0,0,1,0,0
1642.0,3,28,0,0,618,1,1333.0,19.53,0,1,0,0,0,0,0,0,0,0
123.0,16,41,0,0,2338,0,280.0,4.22,0,0,1,0,0,0,0,0,1,0
1389.0,5,41,0,0,1519,0,1449.0,3.61,0,0,0,0,0,0,1,1,0,0
269.0,10,49,1,0,3922,5,233.0,0.04,0,0,1,0,0,0,0,1,0,0
1997.0,5,42,1,0,938,0,683.0,3.31,0,0,0,0,1,0,0,0,1,0
538.0,21,63,0,0,4967,1,533.0,5.43,0,0,0,1,0,0,0,0,1,0
934.0,1,45,0,0,1615,1,348.0,2.64,0,0,0,0,0,0,1,0,1,0
1372.0,16,33,0,0,2525,0,9.0,0.69,0,0,0,0,0,0,1,0,0,0
282.0,2,59,0,0,3732,0,406.0,1.56,0,0,0,1,0,0,0,1,0,0
2030.0,11,56,0,0,3408,1,101.0,6.26,0,0,0,0,0,0,0,0,0,0
541.0,13,33,0,0,3901,1,204.0,3.22,0,1,0,0,0,0,0,1,0,0
1629.0,1,53,0,0,3655,1,933.0,3.26,0,0,0,1,0,0,0,1,0,0
258.0,21,29,0,0,1265,5,678.0,0.2,0,0,0,1,0,0,0,1,0,0
1748.0,21,29,0,0,4324,2,599.0,3.77,0,0,0,0,1,0,0,0,1,0
206.0,4,51,0,0,1686,1,664.0,2.76,0,0,0,0,0,1,0,0,0,0
831.0,9,55,0,0,975,0,102.0,10.59,0,0,0,1,0,0,0,1,0,0
426.0,9,37,0,1,4169,1,144.0,2.4,0,0,0,0,0,0,1,0,1,0
2070.0,20,64,0,0,4092,1,626.0,4.7,0,0,1,0,0,0,0,1,0,0
456.0,8,32,0,0,1553,0,418.0,13.74,0,0,0,0,1,0,0,0,1,0
3202.0,20,39,0,0,3330,1,498.0,4.18,0,0,0,0,0,1,0,0,1,0
3336.0,12,33,0,0,4359,2,1691.0,0.15,0,0,0,0,1,0,0,1,0,0
328.0,9,41,0,0,4319,2,164.0,0.54,0,0,0,1,0,0,0,1,0,0
1427.0,5,20,0,0,485,1,1933.0,17.03,0,0,0,0,0,0,1,0,1,0
138.0,10,18,0,0,2239,2,1559.0,4.02,0,0,0,0,0,0,0,1,0,0
745.0,3,61,0,0,4653,3,1857.0,1.05,0,0,0,0,0,0,0,0,0,0
1874.0,13,64,0,0,982,1,820.0,4.19,0,0,0,0,0,1,0,0,1,0
1616.0,16,68,0,0,1719,2,1596.0,15.78,0,0,0,0,0,0,0,0,1,0
1470.0,19,55,0,0,2194,1,3785.0,0.23,0,0,0,0,0,0,1,0,1,0
498.0,1,68,0,0,2613,3,510.0,3.74,0,0,0,0,1,0,0,0,0,0
712.0,9,34,0,0,3792,1,1583.0,0.73,0,0,1,0,0,0,0,1,0,0
163.0,2,58,0,0,2439,1,1872.0,2.96,0,0,0,0,0,0,0,0,0,0
1904.0,6,38,0,0,83,1,297.0,5.31,0,0,0,0,0,1,0,1,0,0
1051.0,6,62,0,0,3097,3,468.0,3.07,0,0,0,0,1,0,0,1,0,0
1850.0,0,64,0,0,4549,0,682.0,16.46,0,0,0,0,0,1,0,1,0,0
429.0,7,65,0,0,1688,1,344.0,4.39,0,0,0,0,0,0,1,0,1,0
588.0,22,30,0,0,2478,2,311.0,16.57,0,0,0,1,0,0,0,0,1,0
610.0,0,19,0,0,3575,3,383.0,1.89,0,0,0,0,0,0,0,0,1,0
39.0,7,19,0,0,1990,1,441.0,0.11,0,0,0,0,0,0,1,0,0,0
626.0,13,60,0,0,1420,1,233.0,0.84,0,0,0,1,0,0,0,1,0,0
2439.0,13,42,0,0,4798,0,513.0,0.37,0,0,0,0,1,0,0,0,0,0
3414.0,1,45,0,0,852,0,1207.0,6.72,0,0,1,0,0,0,0,1,0,0
1095.0,7,65,0,0,4314,1,784.0,1.05,0,0,1,0,0,0,0,0,1,0
912.0,18,66,0,0,460,0,382.0,7.07,0,1,0,0,0,0,0,0,0,0
47.0,9,43,0,0,1612,1,136.0,3.86,0,1,0,0,0,0,0,1,0,0
3170.0,6,52,0,0,2570,0,1390.0,1.22,0,0,0,0,0,0,1,0,0,0
20.0,12,45,0,0,2515,0,573.0,4.75,0,0,0,0,1,0,0,0,1,0
4344.0,21,50,0,0,3755,4,2839.0,0.06,0,0,0,0,1,0,0,0,1,0
1008.0,20,35,0,0,3361,0,233.0,2.04,0,0,0,0,1,0,0,0,1,0
628.0,14,31,0,0,3704,2,154.0,7.68,0,0,0,0,1,0,0,0,1,0
3870.0,10,58,0,0,4508,0,6.0,6.92,0,0,0,0,0,1,0,1,0,0
37.0,13,26,0,0,2734,2,69.0,7.82,0,0,0,0,0,0,1,0,0,0
1306.0,10,61,0,0,1901,3,389.0,4.43,0,0,0,1,0,0,0,0,0,0
1194.0,1,47,0,0,386,4,177.0,4.26,0,0,0,1,0,0,0,1,0,0
371.0,1,20,0,0,3494,2,31.0,2.62,0,0,0,0,0,0,0,0,1,0
840.0,11,51,0,0,4134,1,204.0,14.83,0,0,0,1,0,0,0,0,1,0
1584.0,14,50,0,0,2967,0,1044.0,14.93,0,0,1,0,0,0,0,0,1,0
1948.0,16,44,0,0,3316,0,1065.0,0.04,0,0,0,1,0,0,0,1,0,0
1.0,13,26,0,0,3115,2,130.0,16.38,0,0,0,0,1,0,0,1,0,0
4143.0,15,30,0,0,2166,1,2205.0,10.22,0,0,0,0,1,0,0,0,0,0
270.0,7,47,0,0,2654,0,139.0,4.66,0,0,0,0,0,0,0,0,1,0
399.0,23,33,0,0,1348,0,75.0,1.96,0,0,0,1,0,0,0,1,0,0
459.0,16,68,0,0,198,2,142.0,2.73,0,0,0,0,1,0,0,1,0,0
58.0,4,59,0,0,1506,1,121.0,9.43,0,0,0,0,1,0,0,1,0,0
197.0,11,43,0,0,1017,2,799.0,0.8,0,0,0,0,1,0,0,0,0,0
6441.0,5,22,0,0,3776,1,136.0,4.85,0,0,0,0,1,0,0,0,0,0
568.0,17,63,0,0,2516,1,805.0,1.31,0,0,0,0,1,0,0,0,1,0
184.0,4,44,0,0,832,2,259.0,2.38,1,0,1,0,0,0,0,0,0,0
170.0,5,32,0,0,1573,0,228.0,0.03,0,0,0,1,0,0,0,0,1,0
1907.0,8,45,0,0,104,2,1820.0,17.43,0,1,0,0,0,0,0,0,1,0
2892.0,14,20,0,0,2033,2,193.0,0.57,0,0,0,1,0,0,0,0,0,0
445.0,9,58,0,0,1258,3,1600.0,7.21,0,0,0,0,1,0,0,0,0,0
32.0,16,18,0,0,2082,3,289.0,4.12,0,0,1,0,0,0,0,0,1,0
379.0,18,18,0,0,4816,2,3789.0,8.8,0,1,0,0,0,0,0,0,1,0
87.0,11,68,0,0,337,3,3168.0,3.63,0,0,0,1,0,0,0,0,0,0
164.0,8,23,0,0,4293,3,1406.0,20.8,0,0,1,0,0,0,0,0,0,0
847.0,14,28,0,0,995,1,1620.0,4.67,0,0,0,0,0,0,1,0,1,0
392.0,13,67,0,1,3302,2,1386.0,4.79,0,0,0,0,1,0,0,0,0,1
1088.0,0,63,0,0,100,0,795.0,12.68,0,0,0,1,0,0,0,1,0,0
439.0,16,33,0,0,2111,0,1324.0,1.49,0,0,0,0,1,0,0,1,0,0
4234.0,0,50,0,0,1358,1,792.0,2.25,0,0,0,0,1,0,0,1,0,0
3546.0,22,41,0,0,1021,0,1477.0,5.47,0,0,0,0,0,1,0,0,1,0
1255.0,20,49,0,0,2958,1,2194.0,0.76,0,1,0,0,0,0,0,1,0,0
656.0,21,27,0,0,3778,0,1120.0,8.29,0,0,0,0,0,0,1,1,0,0
720.0,12,42,0,0,2332,1,2675.0,4.48,0,0,0,1,0,0,0,1,0,0
796.0,7,27,0,0,1743,2,476.0,7.03,0,0,0,1,0,0,0,1,0,0
1951.0,12,30,0,0,876,0,2076.0,23.16,0,0,0,0,1,0,0,0,1,0
901.0,15,18,0,0,419,1,205.0,18.83,0,0,0,0,0,1,0,0,0,0
2915.0,1,52,0,0,991,0,25.0,2.97,0,0,0,1,0,0,0,1,0,0
4326.0,12,31,0,0,2475,2,110.0,1.65,0,0,0,0,0,0,1,1,0,0
614.0,17,38,0,0,684,2,140.0,5.03,0,0,1,0,0,0,0,0,1,0
1234.0,2,65,0,0,4847,4,1392.0,6.21,0,0,0,1,0,0,0,0,1,0
150.0,12,69,0,0,43,0,410.0,1.75,0,0,1,0,0,0,0,0,1,0
336.0,18,55,0,0,2036,1,212.0,1.65,0,0,0,1,0,0,0,0,1,0
800.0,12,18,0,0,3380,1,1338.0,1.21,0,0,0,0,0,0,0,0,1,0
346.0,18,37,0,1,1646,1,181.0,12.01,0,0,1,0,0,0,0,0,1,0
3138.0,3,22,0,0,3973,0,65.0,0.54,0,0,0,0,0,0,1,0,1,0
258.0,18,57,0,0,4243,0,502.0,1.41,0,0,0,0,0,0,0,0,1,0
912.0,17,61,0,0,3998,3,58.0,4.9,0,0,1,0,0,0,0,0,0,1
1396.0,5,49,0,0,4913,1,262.0,3.15,0,0,0,1,0,0,0,0,1,0
1766.0,18,18,0,0,2429,2,964.0,0.64,0,0,0,0,0,0,0,0,1,0
724.0,3,62,0,0,1775,1,375.0,1.71,0,0,0,1,0,0,0,0,0,0
3050.0,3,58,0,0,1727,2,73.0,2.62,0,0,0,1,0,0,0,0,1,0
1260.0,23,69,0,0,3188,1,413.0,15.93,0,0,0,1,0,0,0,1,0,0
868.0,6,57,0,0,1489,0,576.0,2.52,0,0,0,0,1,0,0,1,0,0
104.0,6,62,0,0,3741,0,230.0,0.62,0,0,1,0,0,0,0,0,1,0
937.0,22,19,0,0,844,0,150.0,17.94,0,0,0,1,0,0,0,0,1,0
2578.0,15,48,1,0,3279,0,1147.0,2.85,0,0,0,1,0,0,0,0,0,0
1430.0,15,64,0,0,1077,0,56.0,0.75,0,0,0,1,0,0,0,0,1,0
2677.0,4,63,0,0,4309,1,2515.0,4.72,0,1,0,0,0,0,0,1,0,0
1022.0,14,68,0,0,2296,1,6.0,8.27,0,0,1,0,0,0,0,0,1,0
189.0,22,43,0,0,1514,2,843.0,6.2,0,0,0,1,0,0,0,0,0,0
21.0,3,26,0,0,2898,2,115.0,1.87,0,0,1,0,0,0,0,0,1,0
542.0,23,68,0,0,4861,0,634.0,1.37,0,0,0,0,0,0,1,0,0,1
1796.0,12,47,0,0,3928,0,166.0,10.72,0,0,0,0,0,0,0,0,1,0
2343.0,18,63,0,0,3009,2,28.0,1.08,0,0,0,0,0,0,1,0,1,0
526.0,6,25,0,0,3108,2,1572.0,7.07,0,0,1,0,0,0,0,1,0,0
1027.0,11,22,0,0,4000,0,441.0,0.12,0,0,0,0,0,0,0,0,1,0
820.0,8,56,0,0,3482,0,258.0,2.72,0,0,0,0,0,0,1,0,1,0
793.0,16,21,0,0,2232,2,2354.0,20.97,0,0,0,0,0,1,0,0,0,1
395.0,1,57,0,0,67,1,68.0,5.02,0,0,0,0,0,0,1,1,0,0
220.0,15,53,0,0,2081,0,343.0,1.86,0,0,0,1,0,0,0,0,1,0
329.0,6,38,0,0,1548,2,156.0,6.02,0,0,1,0,0,0,0,1,0,0
85.0,17,50,0,0,1269,2,3786.0,2.18,0,0,1,0,0,0,0,1,0,0
331.0,6,43,0,0,1510,1,632.0,13.97,0,0,0,0,0,1,0,0,1,0
14.0,0,57,0,0,4692,1,1338.0,1.34,0,0,0,0,0,0,1,0,0,0
1480.0,2,56,0,0,849,1,143.0,1.93,0,0,0,0,0,0,0,0,0,0
571.0,20,28,0,0,1875,5,290.0,5.84,0,0,0,0,0,0,1,1,0,0
5426.0,10,38,0,0,602,2,773.0,7.93,0,0,0,0,0,0,1,1,0,0
323.0,21,65,0,0,4202,1,157.0,4.3,0,0,1,0,0,0,0,1,0,0
637.0,14,39,0,0,4781,5,555.0,1.71,0,0,0,0,1,0,0,0,0,0
664.0,2,66,0,0,1413,5,2146.0,4.26,0,0,0,0,1,0,0,1,0,0
13.0,23,54,0,0,2583,0,2130.0,1.24,0,0,0,1,0,0,0,0,1,0
2741.0,12,24,0,0,2851,2,351.0,0.3,0,0,0,0,1,0,0,0,1,0
49.0,3,59,0,0,2289,1,581.0,12.61,0,0,1,0,0,0,0,1,0,0
4225.0,22,30,0,0,96,1,177.0,3.28,0,0,0,0,0,1,0,0,0,1
3339.0,21,37,0,0,4221,3,3072.0,3.27,0,0,0,0,1,0,0,0,0,0
1150.0,7,32,1,0,234,1,587.0,6.83,0,0,1,0,0,0,0,0,0,0
1177.0,21,55,0,0,4785,1,185.0,4.11,0,0,1,0,0,0,0,1,0,0
1591.0,3,51,0,0,4678,1,1490.0,3.03,0,0,0,0,1,0,0,0,1,0
734.0,17,53,0,0,4216,0,436.0,7.91,0,0,0,1,0,0,0,0,1,0
1563.0,6,63,0,0,3549,2,809.0,3.22,0,0,0,1,0,0,0,0,1,0
69.0,10,42,0,0,22,1,1484.0,12.19,0,0,1,0,0,0,0,1,0,0
83.0,3,46,0,0,2809,0,296.0,1.83,0,0,0,0,1,0,0,0,1,0
917.0,12,64,1,0,1236,1,690.0,0.17,0,0,0,0,1,0,0,0,1,0
1197.0,8,45,0,0,2523,3,46.0,0.81,0,0,0,1,0,0,0,0,1,0
3281.0,8,31,0,0,4935,1,214.0,8.55,0,0,0,0,1,0,0,1,0,0
166.0,22,21,0,0,2236,3,120.0,13.03,0,0,0,1,0,0,0,0,1,0
2594.0,20,55,0,0,418,1,827.0,0.39,0,0,0,0,1,0,0,1,0,0
354.0,18,24,0,0,553,2,235.0,11.97,0,0,0,0,0,0,1,1,0,0
752.0,2,30,0,0,2588,2,1142.0,14.38,0,0,0,0,0,0,0,0,0,1
571.0,11,34,0,0,3891,1,1145.0,7.02,0,0,0,0,0,0,0,0,0,0
767.0,10,46,0,0,36,2,1227.0,7.16,0,0,0,1,0,0,0,0,1,0
245.0,19,34,0,0,4066,3,114.0,0.01,0,0,0,1,0,0,0,0,0,0
1050.0,10,53,0,0,531,0,597.0,1.26,0,1,0,0,0,0,0,1,0,0
2427.0,16,36,0,0,4784,0,909.0,1.21,0,0,0,1,0,0,0,0,1,0
874.0,20,43,0,0,2172,3,312.0,4.36,0,0,0,0,1,0,0,0,1,0
1012.0,13,69,0,0,3090,3,241.0,5.35,0,0,0,0,0,0,1,1,0,0
2833.0,15,62,0,0,4801,0,1013.0,11.6,0,0,0,0,0,0,1,0,1,0
1837.0,23,26,0,0,918,3,346.0,3.35,0,0,0,1,0,0,0,1,0,0
1011.0,9,19,0,0,3260,0,229.0,3.48,0,0,0,0,1,0,0,0,1,0
447.0,3,37,0,0,3236,0,662.0,0.28,0,0,0,0,0,0,1,0,1,0
3243.0,9,40,0,0,2068,3,775.0,29.83,0,0,0,0,1,0,0,1,0,0
1291.0,19,35,0,0,1020,0,1200.0,14.56,0,0,0,0,1,0,0,0,1,0
375.0,11,43,1,0,2024,1,33.0,0.37,0,0,0,1,0,0,0,0,1,0
470.0,8,69,0,0,2161,2,153.0,4.08,0,0,0,0,0,0,0,0,1,0
2438.0,14,42,0,0,1341,1,1201.0,2.14,0,0,0,0,1,0,0,0,1,0
68.0,8,34,0,0,2405,1,607.0,2.8,0,0,0,0,1,0,0,0,1,0
7260.0,6,56,0,0,4932,0,1312.0,5.27,0,0,0,0,0,0,1,0,1,0
209.0,23,66,0,0,772,1,476.0,2.72,0,0,1,0,0,0,0,0,0,0
2385.0,11,27,0,0,2874,0,492.0,3.42,0,0,0,0,0,0,1,0,0,1
753.0,19,42,0,0,717,0,379.0,1.59,0,0,0,1,0,0,0,1,0,0
1017.0,23,63,0,0,4519,0,940.0,0.43,0,0,0,1,0,0,0,0,0,0
3189.0,13,45,0,0,1081,3,714.0,7.04,0,0,1,0,0,0,0,0,1,0
799.0,21,43,0,0,4160,0,399.0,2.38,0,0,0,1,0,0,0,1,0,0
1157.0,15,29,0,0,2557,0,166.0,10.88,0,0,1,0,0,0,0,0,0,0
76.0,18,61,0,0,1458,2,2.0,14.5,0,0,0,0,1,0,0,1,0,0
4.0,22,66,0,0,3602,1,77.0,0.46,0,0,0,0,1,0,0,1,0,0
421.0,2,36,0,0,3838,1,91.0,5.77,0,0,0,0,1,0,0,0,1,0
1712.0,10,40,0,0,81,1,674.0,8.58,0,0,0,0,1,0,0,0,1,0
194.0,22,31,0,0,2429,1,1139.0,5.21,0,0,1,0,0,0,0,0,1,0
181.0,20,34,1,0,3996,2,488.0,1.99,1,0,0,0,1,0,0,0,1,0
794.0,19,32,0,0,2696,2,428.0,1.67,0,0,0,0,1,0,0,0,1,0
1565.0,18,38,0,0,4512,1,113.0,3.1,0,0,0,0,1,0,0,0,0,1
1868.0,7,55,0,0,2667,1,1850.0,1.5,0,0,0,0,0,0,1,0,1,0
295.0,19,47,0,0,2182,1,1063.0,11.3,0,0,0,1,0,0,0,1,0,0
124.0,7,36,0,0,2760,1,432.0,0.25,0,0,0,0,0,0,0,1,0,0
4230.0,2,49,0,0,3880,1,82.0,0.6,0,0,0,1,0,0,0,1,0,0
453.0,9,46,0,0,3763,1,1497.0,4.66,0,0,0,0,1,0,0,1,0,0
2880.0,12,39,0,0,4655,2,149.0,5.37,0,0,1,0,0,0,0,0,0,0
2987.0,8,37,0,0,223,0,895.0,6.66,0,0,0,0,1,0,0,1,0,0
2221.0,5,55,0,0,1015,2,332.0,1.61,0,0,1,0,0,0,0,1,0,0
277.0,14,55,0,1,1019,0,1570.0,1.74,0,0,0,0,0,0,1,0,1,0
2587.0,15,53,0,0,3975,1,707.0,2.67,0,0,0,0,0,0,0,1,0,0
2200.0,4,18,0,0,2297,1,206.0,1.34,0,0,0,1,0,0,0,1,0,0
1362.0,20,36,0,0,226,1,10.0,2.37,0,0,1,0,0,0,0,0,1,0
617.0,12,60,0,0,3126,1,191.0,5.97,0,0,0,0,0,0,1,0,0,0
457.0,18,43,0,0,4061,2,364.0,3.45,0,0,0,1,0,0,0,0,0,1
195.0,1,24,0,0,4583,3,986.0,17.0,0,1,0,0,0,0,0,1,0,0
1069.0,5,51,0,0,3128,1,195.0,4.33,0,0,1,0,0,0,0,0,0,0
1320.0,0,53,0,0,3948,1,243.0,1.99,0,0,0,0,1,0,0,0,1,0
668.0,14,23,0,0,4412,1,457.0,1.0,0,0,0,0,0,0,0,1,0,0
968.0,14,54,1,0,1587,1,35.0,1.24,0,0,0,0,0,0,1,1,0,0
678.0,13,39,1,0,4496,1,1170.0,0.08,0,0,0,1,0,0,0,0,1,0
1537.0,6,26,0,0,1516,0,66.0,2.92,0,1,0,0,0,0,0,1,0,0
3473.0,4,60,0,0,769,1,1069.0,16.1,0,0,1,0,0,0,0,1,0,0
269.0,19,46,0,0,1036,3,250.0,7.51,0,0,0,0,0,0,1,0,1,0
720.0,15,67,0,0,24,1,493.0,1.79,0,0,0,0,1,0,0,0,1,0
228.0,16,69,0,0,2174,1,423.0,8.02,0,0,0,0,0,0,0,0,1,0
1471.0,10,34,0,0,4427,2,234.0,13.42,0,0,0,0,0,0,0,0,1,0
1958.0,14,30,0,0,4201,4,236.0,5.58,0,1,0,0,0,0,0,1,0,0
4030.0,19,34,0,0,4002,2,2382.0,3.59,0,0,0,0,0,0,1,1,0,0
490.0,15,27,0,0,3293,0,292.0,0.73,0,0,0,1,0,0,0,0,1,0
4500.0,2,42,1,0,2081,3,162.0,0.42,1,0,1,0,0,0,0,1,0,0
98.0,5,35,0,0,1185,0,231.0,1.24,0,0,0,0,0,0,0,0,0,1
1386.0,20,66,0,0,2113,3,950.0,5.44,0,0,0,1,0,0,0,0,1,0
88.0,22,61,0,0,3148,1,296.0,0.84,0,0,1,0,0,0,0,0,1,0
3363.0,12,32,0,0,3118,1,151.0,3.81,0,0,0,0,1,0,0,1,0,0
1132.0,0,44,0,0,3948,0,428.0,2.87,0,0,1,0,0,0,0,0,0,1
1660.0,20,36,0,0,2498,0,100.0,4.95,0,0,0,0,0,0,1,1,0,0
2672.0,13,32,0,0,3032,2,407.0,0.27,0,0,0,0,1,0,0,0,0,0
244.0,1,62,0,0,950,2,1586.0,19.61,0,0,0,1,0,0,0,1,0,0
59.0,1,24,0,0,4530,1,373.0,5.85,0,0,0,0,0,1,0,0,1,0
3166.0,14,60,0,0,626,0,577.0,6.4,0,0,0,0,1,0,0,0,1,0
567.0,17,57,0,0,405,3,1245.0,0.08,0,0,0,1,0,0,0,1,0,0
207.0,8,69,0,0,3870,0,580.0,0.41,0,0,1,0,0,0,0,0,1,0
948.0,2,33,0,0,143,1,39.0,5.82,0,0,0,0,1,0,0,0,1,0
1368.0,3,41,0,0,3721,0,194.0,0.58,0,0,0,0,1,0,0,0,1,0
47.0,14,40,0,0,2807,1,1797.0,11.29,0,0,0,1,0,0,0,1,0,0
482.0,4,28,0,0,288,3,1296.0,4.86,0,0,0,0,0,0,0,0,1,0
50.0,19,41,0,0,4168,3,1144.0,0.37,0,0,0,1,0,0,0,1,0,0
818.0,19,22,0,0,4503,1,634.0,4.75,0,0,1,0,0,0,0,1,0,0
3382.0,4,56,0,0,1819,2,349.0,8.12,0,0,1,0,0,0,0,0,1,0
6081.0,9,65,0,0,4650,1,948.0,8.07,0,0,0,0,0,0,1,0,1,0
1520.0,15,47,0,0,3293,1,871.0,2.56,0,0,0,0,1,0,0,1,0,0
264.0,11,33,0,1,779,0,823.0,3.08,0,0,0,1,0,0,0,0,0,0
3544.0,13,37,0,0,1941,1,560.0,6.66,0,0,0,0,1,0,0,0,0,0
1089.0,21,46,0,0,1068,0,240.0,10.36,0,0,0,0,0,0,0,0,1,0
250.0,10,34,0,0,990,3,457.0,7.89,0,0,0,0,0,0,0,0,0,1
3821.0,18,36,0,0,289,2,574.0,4.53,0,0,1,0,0,0,0,0,1,0
2125.0,5,43,0,0,3895,1,195.0,6.45,0,0,0,0,0,0,0,0,1,0
1974.0,9,32,0,0,4877,2,209.0,5.28,0,0,1,0,0,0,0,0,1,0
1853.0,19,42,0,0,3108,3,1256.0,4.3,0,0,0,0,1,0,0,1,0,0
335.0,2,32,0,0,3671,0,308.0,12.61,0,0,0,1,0,0,0,1,0,0
355.0,21,37,0,0,4634,2,2910.0,5.22,0,0,0,0,0,1,0,1,0,0
1749.0,14,47,0,0,4554,0,459.0,2.41,0,0,0,1,0,0,0,0,1,0
372.0,10,38,0,0,1175,2,751.0,18.32,0,0,0,0,0,0,0,0,1,0
866.0,21,64,0,0,1160,1,561.0,14.95,0,0,0,0,0,0,1,1,0,0
2285.0,1,52,0,0,1806,1,544.0,7.58,0,0,0,0,1,0,0,0,1,0
2298.0,23,61,0,0,3538,1,1766.0,0.17,0,0,1,0,0,0,0,1,0,0
906.0,5,23,0,0,3566,0,78.0,6.52,0,0,0,0,0,0,1,1,0,0
2357.0,16,69,0,0,1689,0,339.0,0.15,0,0,0,0,1,0,0,1,0,0
2736.0,17,54,0,0,3028,1,270.0,0.38,0,1,0,0,0,0,0,1,0,0
1595.0,3,28,0,0,644,2,316.0,2.17,0,0,0,1,0,0,0,0,1,0
389.0,22,40,0,0,4347,2,1950.0,1.9,0,0,0,0,0,1,0,1,0,0
480.0,8,61,0,0,4975,0,58.0,4.15,0,0,1,0,0,0,0,1,0,0
567.0,9,56,0,1,4201,2,267.0,1.4,0,0,0,0,0,1,0,0,0,0
186.0,20,26,0,0,2620,0,1071.0,1.11,0,0,1,0,0,0,0,0,1,0
479.0,1,35,0,0,1623,1,218.0,5.49,0,0,0,1,0,0,0,0,0,0
353.0,10,63,0,0,2517,1,1432.0,2.93,0,0,0,0,0,0,1,0,0,0
911.0,10,53,0,0,555,1,320.0,0.27,0,0,1,0,0,0,0,1,0,0
3586.0,10,57,0,0,1844,3,96.0,2.92,0,0,1,0,0,0,0,1,0,0
166.0,0,65,0,0,533,0,586.0,7.11,0,0,0,0,1,0,0,1,0,0
1911.0,13,53,0,0,3493,0,573.0,0.34,0,0,0,0,1,0,0,0,1,0
1744.0,0,45,0,0,634,2,32.0,12.37,0,0,1,0,0,0,0,1,0,0
151.0,20,36,0,0,978,0,1012.0,3.24,0,0,1,0,0,0,0,0,1,0
3838.0,22,47,0,0,4600,0,122.0,3.59,0,0,1,0,0,0,0,1,0,0
1261.0,8,55,0,0,3283,0,192.0,1.78,0,0,1,0,0,0,0,1,0,0
678.0,23,68,0,0,2181,3,661.0,5.21,0,0,0,0,1,0,0,1,0,0
2119.0,0,32,0,0,957,1,1772.0,0.11,0,0,0,0,0,0,1,0,1,0
